price,bedrooms,bathrooms,balcony,property_age,major_location,built_up_area,furnishing_type,location,latitude,longitude,price_per_sqft
5.92,3,3,0,New_property,Vile Parle West,1579.0,Unfurnished,Vile Parle West,19.0997,72.8428,37492.0
5.92,3,3,1,New_property,Bandra East,1351.0,Unfurnished,Bandra East,19.0644,72.8455,43819.0
5.95,3,3,1,New_property,Kala Nagar,1351.0,Unfurnished,Kala Nagar,19.1133,72.8667,44041.0
5.95,3,4,0,New_property,Parel,2149.0,Unfurnished,Parel,18.9967,72.8372,27687.0
5.95,4,3,0,New_property,Kandivali West,1650.0,Unfurnished,Kandivali West,19.21,72.8331,36061.0
5.97,3,3,0,Relatively New,Dadar East,1304.0,Unfurnished,Dadar East,19.0186,72.8475,45782.0
5.98,3,3,1,New_property,Bandra East,1400.0,Furnished,Bandra East,19.0644,72.8455,42714.0
5.99,3,1,0,Relatively New,Kurla East,1550.0,Furnished,Kurla East,19.0667,72.8889,38645.0
5.99,3,3,1,New_property,Sion,1598.0,Unfurnished,Sion,19.04,72.86,37484.0
5.99,4,4,0,New_property,Chembur,2041.0,Unfurnished,Chembur,19.0522,72.9005,29348.0
6.0,2,2,0,Mid Age,Worli,1133.0,Furnished,Worli,19.0178,72.8225,52957.0
6.0,2,2,0,Old,Colaba,1032.0,Furnished,Colaba,18.9061,72.8135,58140.0
6.0,2,2,0,Mid Age,others,1200.0,Furnished,others,19.076,72.8777,50000.0
6.0,2,2,0,Relatively New,Colaba,1025.0,Furnished,Colaba,18.9061,72.8135,58537.0
6.0,2,2,0,Relatively New,Santacruz West,1200.0,Unfurnished,Santacruz West,19.0861,72.8344,50000.0
6.0,2,2,1,New_property,Kala Nagar,1100.0,Unfurnished,Kala Nagar,19.1133,72.8667,54545.0
6.0,2,2,1,Mid Age,Cuffe Parade,1050.0,Furnished,Cuffe Parade,18.9061,72.8135,57143.0
6.0,3,1,0,Mid Age,Andheri West,1500.0,Furnished,Andheri West,19.1412,72.8431,40000.0
6.0,3,1,0,Relatively New,Santacruz West,1100.0,Furnished,Santacruz West,19.0861,72.8344,54545.0
6.0,3,1,0,Relatively New,Santacruz West,1500.0,Furnished,Santacruz West,19.0861,72.8344,40000.0
6.0,3,1,0,New_property,Bandra West,1100.0,Furnished,Bandra West,19.0544,72.8225,54545.0
6.0,3,1,0,New_property,Dadar West,1220.0,Furnished,Dadar West,19.0166,72.8397,49180.0
6.0,3,2,0,Relatively New,Bandra West,1400.0,Furnished,Bandra West,19.0544,72.8225,42857.0
6.0,3,2,0,Relatively New,Mahim,1350.0,Furnished,Mahim,19.035,72.8425,44444.0
6.0,3,2,0,Relatively New,Parel,1850.0,Unfurnished,Parel,18.9967,72.8372,32432.0
6.0,3,2,0,New_property,Bandra West,1500.0,Unfurnished,Bandra West,19.0544,72.8225,40000.0
6.0,3,2,0,New_property,Goregaon East,1690.0,Furnished,Goregaon East,19.1672,72.8547,35503.0
6.0,3,2,0,New_property,Lower Parel,1150.0,Unfurnished,Lower Parel,18.9981,72.8269,52174.0
6.0,3,2,1,New_property,Sion,1350.0,Furnished,Sion,19.04,72.86,44444.0
6.0,3,3,0,Mid Age,Juhu,1320.0,Unfurnished,Juhu,19.1075,72.8263,45455.0
6.0,3,3,0,Old,Dadar West,1600.0,Unfurnished,Dadar West,19.0166,72.8397,37500.0
6.0,3,3,0,Old,others,1441.0,Unfurnished,others,19.076,72.8777,41638.0
6.0,3,3,0,Relatively New,Juhu,1140.0,Unfurnished,Juhu,19.1075,72.8263,52632.0
6.0,3,3,0,Relatively New,Parel,1902.0,Unfurnished,Parel,18.9967,72.8372,31546.0
6.0,3,3,0,Mid Age,Parel,1550.0,Furnished,Parel,18.9967,72.8372,38710.0
6.0,3,3,0,Relatively New,Bandra West,1400.0,Furnished,Bandra West,19.0544,72.8225,42857.0
6.0,3,3,0,New_property,Jogeshwari East,2400.0,Furnished,Jogeshwari East,19.1386,72.8511,25000.0
6.0,3,3,0,New_property,Vile Parle East,1208.0,Unfurnished,Vile Parle East,19.0958,72.8508,49669.0
6.0,3,3,0,New_property,Andheri West,1700.0,Furnished,Andheri West,19.1412,72.8431,35294.0
6.0,3,3,0,New_property,Matunga East,1680.0,Furnished,Matunga East,19.0236,72.8567,35714.0
6.0,3,3,0,New_property,Parel,1049.0,Unfurnished,Parel,18.9967,72.8372,57197.0
6.0,3,3,0,New_property,Powai,1470.0,Furnished,Powai,19.1167,72.9047,40816.0
6.0,3,3,0,New_property,Santacruz West,1350.0,Furnished,Santacruz West,19.0861,72.8344,44444.0
6.0,3,3,0,New_property,Santacruz West,1492.0,Furnished,Santacruz West,19.0861,72.8344,40214.0
6.0,3,3,0,New_property,Tardeo,1300.0,Furnished,Tardeo,18.9667,72.8083,46154.0
6.0,3,3,1,New_property,Bandra East,1205.0,Unfurnished,Bandra East,19.0644,72.8455,49793.0
6.0,3,3,1,New_property,Bandra East,1351.0,Unfurnished,Bandra East,19.0644,72.8455,44412.0
6.0,3,3,1,Relatively New,Dattapada,1350.0,Unfurnished,Dattapada,19.2333,72.85,44444.0
6.0,3,3,1,New_property,Byculla,1800.0,Furnished,Byculla,18.9758,72.8356,33333.0
6.0,3,3,1,New_property,Dadar West,2100.0,Furnished,Dadar West,19.0166,72.8397,28571.0
6.0,3,3,1,New_property,Prabhadevi,1800.0,Furnished,Prabhadevi,19.0175,72.8308,33333.0
6.0,3,3,1,New_property,Wadala East,1660.0,Unfurnished,Wadala East,19.02,72.865,36145.0
6.0,3,3,2,Relatively New,Khar West,1400.0,Unfurnished,Khar West,19.0722,72.8294,42857.0
6.0,3,3,2,New_property,Bandra East,1650.0,Unfurnished,Bandra East,19.0644,72.8455,36364.0
6.0,3,3,2,New_property,Jogeshwari East,1820.0,Furnished,Jogeshwari East,19.1386,72.8511,32967.0
6.0,3,3,2,New_property,Powai,1755.0,Furnished,Powai,19.1167,72.9047,34188.0
6.0,3,3,3,Old,Dadar West,1321.0,Furnished,Dadar West,19.0166,72.8397,45420.0
6.0,3,3,3,New_property,Andheri West,2200.0,Furnished,Andheri West,19.1412,72.8431,27273.0
6.0,3,3,3,New_property,Sion,1400.0,Unfurnished,Sion,19.04,72.86,42857.0
6.0,3,3,3+,Mid Age,Lower Parel East,1259.0,Furnished,Lower Parel East,18.9981,72.8311,47657.0
6.0,3,4,0,New_property,Andheri West,2000.0,Unfurnished,Andheri West,19.1412,72.8431,30000.0
6.0,3,4,2,New_property,Vile Parle West,1600.0,Furnished,Vile Parle West,19.0997,72.8428,37500.0
6.0,4,3,0,New_property,Sewri,1500.0,Furnished,Sewri,19.0019,72.8572,40000.0
6.0,4,3,1,New_property,Mulund West,1959.0,Unfurnished,Mulund West,19.1678,72.9411,30628.0
6.0,4,3,2,New_property,Mulund West,1753.0,Unfurnished,Mulund West,19.1678,72.9411,34227.0
6.0,4,3,2,New_property,Mulund West,2186.0,Unfurnished,Mulund West,19.1678,72.9411,27447.0
6.0,4,4,0,Relatively New,Ghatkopar East,1766.0,Furnished,Ghatkopar East,19.0797,72.9086,33975.0
6.0,4,4,0,New_property,Borivali East,1600.0,Unfurnished,Borivali East,19.2277,72.8602,37500.0
6.0,4,4,0,New_property,Bandra East,1800.0,Furnished,Bandra East,19.0644,72.8455,33333.0
6.0,4,4,1,Relatively New,Chembur,1700.0,Unfurnished,Chembur,19.0522,72.9005,35294.0
6.0,4,4,3,Relatively New,Andheri West,2160.0,Unfurnished,Andheri West,19.1412,72.8431,27778.0
6.0,4,4,3+,New_property,Matunga East,1670.0,Furnished,Matunga East,19.0236,72.8567,35928.0
6.0,4,4,3+,New_property,Kandivali East,2500.0,Furnished,Kandivali East,19.2036,72.8447,24000.0
6.0,4,4,3+,New_property,Kandivali East,2500.0,Unfurnished,Kandivali East,19.2036,72.8447,24000.0
6.0,4,5,0,New_property,Bandra East,2000.0,Furnished,Bandra East,19.0644,72.8455,30000.0
6.03,3,4,0,New_property,Hindu Colony,1441.0,Unfurnished,Hindu Colony,19.0264,72.8514,41846.0
6.05,4,1,0,New_property,Goregaon West,2272.0,Unfurnished,Goregaon West,19.1572,72.8417,26629.0
6.05,4,4,1,Relatively New,Kandivali East,1928.0,Unfurnished,Kandivali East,19.2036,72.8447,31380.0
6.08,3,3,0,New_property,Dadar West,1215.0,Unfurnished,Dadar West,19.0166,72.8397,50041.0
6.09,3,3,0,Relatively New,Worli,1348.0,Furnished,Worli,19.0178,72.8225,45178.0
6.1,3,2,0,Mid Age,Santacruz West,1440.0,Furnished,Santacruz West,19.0861,72.8344,42361.0
6.1,3,3,0,New_property,Parel,1468.0,Furnished,Parel,18.9967,72.8372,41553.0
6.1,3,3,0,New_property,Parel,1480.0,Furnished,Parel,18.9967,72.8372,41216.0
6.1,3,3,1,Relatively New,Parel,1429.0,Furnished,Parel,18.9967,72.8372,42687.0
6.1,3,3,2,Relatively New,Andheri West,1800.0,Furnished,Andheri West,19.1412,72.8431,33889.0
6.1,4,4,0,Old,Andheri West,1707.0,Furnished,Andheri West,19.1412,72.8431,35735.0
6.11,5,5,2,New_property,Powai,2250.0,Furnished,Powai,19.1167,72.9047,27156.0
6.12,4,2,0,New_property,Powai,1932.0,Furnished,Powai,19.1167,72.9047,31677.0
6.15,3,1,0,Relatively New,Parel,1550.0,Furnished,Parel,18.9967,72.8372,39677.0
6.15,3,3,0,Mid Age,Juhu,1320.0,Unfurnished,Juhu,19.1075,72.8263,46591.0
6.15,3,3,0,Mid Age,Juhu,1356.0,Unfurnished,Juhu,19.1075,72.8263,45354.0
6.15,3,3,2,New_property,Bandra East,1346.0,Unfurnished,Bandra East,19.0644,72.8455,45691.0
6.15,3,3,3+,Mid Age,Khar West,1700.0,Furnished,Khar West,19.0722,72.8294,36176.0
6.15,4,4,2,New_property,Mulund West,2500.0,Furnished,Mulund West,19.1678,72.9411,24600.0
6.15,4,4,3,Relatively New,Andheri West,1501.0,Unfurnished,Andheri West,19.1412,72.8431,40973.0
6.15,5,5,1,Relatively New,Powai,2625.0,Furnished,Powai,19.1167,72.9047,23429.0
6.2,3,1,0,New_property,Lower Parel,1462.0,Furnished,Lower Parel,18.9981,72.8269,42408.0
6.2,3,3,0,Relatively New,Parel,1621.0,Furnished,Parel,18.9967,72.8372,38248.0
6.2,3,3,0,New_property,Dadar West,1403.0,Unfurnished,Dadar West,19.0166,72.8397,44191.0
6.2,3,3,0,Relatively New,Wadala,1580.0,Furnished,Wadala,19.0189,72.8603,39241.0
6.2,3,3,0,New_property,Prabhadevi,1400.0,Furnished,Prabhadevi,19.0175,72.8308,44286.0
6.2,3,3,0,New_property,Vile Parle East,1800.0,Furnished,Vile Parle East,19.0958,72.8508,34444.0
6.2,3,3,1,New_property,Wadala East,1660.0,Unfurnished,Wadala East,19.02,72.865,37349.0
6.2,3,3,3,Relatively New,Dadar West,2000.0,Furnished,Dadar West,19.0166,72.8397,31000.0
6.2,4,4,0,New_property,Powai,1965.0,Unfurnished,Powai,19.1167,72.9047,31552.0
6.2,4,5,3,New_property,Powai,2210.0,Unfurnished,Powai,19.1167,72.9047,28054.0
6.25,2,2,0,New_property,Dadar West,1086.0,Unfurnished,Dadar West,19.0166,72.8397,57551.0
6.25,2,2,0,Relatively New,Colaba,1000.0,Furnished,Colaba,18.9061,72.8135,62500.0
6.25,2,2,0,Relatively New,Parel,1335.0,Furnished,Parel,18.9967,72.8372,46816.0
6.25,2,2,1,New_property,Dadar West,1086.0,Unfurnished,Dadar West,19.0166,72.8397,57551.0
6.25,3,1,0,New_property,Andheri East,1450.0,Unfurnished,Andheri East,19.1136,72.8697,43103.0
6.25,3,1,0,New_property,Santacruz West,1200.0,Furnished,Santacruz West,19.0861,72.8344,52083.0
6.25,3,2,0,Relatively New,Dadar West,1224.0,Furnished,Dadar West,19.0166,72.8397,51062.0
6.25,3,2,0,New_property,Andheri West,1418.0,Unfurnished,Andheri West,19.1412,72.8431,44076.0
6.25,3,2,2,New_property,Powai,2000.0,Unfurnished,Powai,19.1167,72.9047,31250.0
6.25,3,3,0,Mid Age,Matunga East,1711.0,Unfurnished,Matunga East,19.0236,72.8567,36528.0
6.25,3,3,0,Relatively New,Matunga East,1321.0,Unfurnished,Matunga East,19.0236,72.8567,47313.0
6.25,3,3,0,Relatively New,Andheri West,1610.0,Furnished,Andheri West,19.1412,72.8431,38820.0
6.25,3,3,0,Relatively New,Dadar West,1050.0,Furnished,Dadar West,19.0166,72.8397,59524.0
6.25,3,3,0,New_property,Khar West,1150.0,Unfurnished,Khar West,19.0722,72.8294,54348.0
6.25,3,3,0,New_property,Mahalakshmi,1550.0,Furnished,Mahalakshmi,18.98,72.81,40323.0
6.25,3,3,0,New_property,Santacruz West,1281.0,Unfurnished,Santacruz West,19.0861,72.8344,48790.0
6.25,3,3,0,New_property,Andheri West,1750.0,Furnished,Andheri West,19.1412,72.8431,35714.0
6.25,3,3,0,New_property,Dadar East,1100.0,Furnished,Dadar East,19.0186,72.8475,56818.0
6.25,3,3,0,New_property,Matunga West,1300.0,Furnished,Matunga West,19.0194,72.8483,48077.0
6.25,3,3,0,New_property,Santacruz West,1700.0,Furnished,Santacruz West,19.0861,72.8344,36765.0
6.25,3,3,1,Relatively New,Andheri West,1760.0,Furnished,Andheri West,19.1412,72.8431,35511.0
6.25,3,3,2,New_property,Dadar East,1650.0,Unfurnished,Dadar East,19.0186,72.8475,37879.0
6.25,3,3,2,New_property,Malad West,1600.0,Unfurnished,Malad West,19.1872,72.8422,39062.0
6.25,3,3,3,New_property,Lower Parel,1802.0,Furnished,Lower Parel,18.9981,72.8269,34684.0
6.25,4,3,3,New_property,Andheri West,1750.0,Furnished,Andheri West,19.1412,72.8431,35714.0
6.25,4,4,0,New_property,Borivali East,1800.0,Unfurnished,Borivali East,19.2277,72.8602,34722.0
6.25,4,4,0,New_property,Mulund West,2086.0,Unfurnished,Mulund West,19.1678,72.9411,29962.0
6.25,4,4,0,New_property,Andheri West,3800.0,Furnished,Andheri West,19.1412,72.8431,16447.0
6.25,4,4,1,Relatively New,Kandivali East,1952.0,Unfurnished,Kandivali East,19.2036,72.8447,32018.0
6.25,4,4,3+,Relatively New,Wadala East,1910.0,Furnished,Wadala East,19.02,72.865,32723.0
6.25,4,4,3+,Relatively New,Kandivali East,2600.0,Furnished,Kandivali East,19.2036,72.8447,24038.0
6.25,5,2,0,New_property,Goregaon East,2600.0,Furnished,Goregaon East,19.1672,72.8547,24038.0
6.25,5,5,2,Relatively New,Goregaon West,2450.0,Furnished,Goregaon West,19.1572,72.8417,25510.0
6.25,5,5,3+,New_property,Goregaon West,2100.0,Furnished,Goregaon West,19.1572,72.8417,29762.0
6.25,6,5,0,New_property,Santacruz East,2100.0,Unfurnished,Santacruz East,19.0817,72.8428,29762.0
6.3,2,2,0,Mid Age,Malabar Hill,1300.0,Furnished,Malabar Hill,18.9542,72.7958,48462.0
6.3,3,1,0,New_property,Bandra West,1350.0,Furnished,Bandra West,19.0544,72.8225,46667.0
6.3,3,3,0,Mid Age,Dadar East,1680.0,Furnished,Dadar East,19.0186,72.8475,37500.0
6.3,3,3,0,Mid Age,Powai,1442.0,Furnished,Powai,19.1167,72.9047,43689.0
6.3,3,3,0,New_property,Prabhadevi,1500.0,Furnished,Prabhadevi,19.0175,72.8308,42000.0
6.3,3,3,0,New_property,Prabhadevi,1700.0,Furnished,Prabhadevi,19.0175,72.8308,37059.0
6.3,3,3,1,Relatively New,Parel,1500.0,Unfurnished,Parel,18.9967,72.8372,42000.0
6.35,3,3,1,Relatively New,Bhoiwada,1500.0,Unfurnished,Bhoiwada,19.0067,72.8458,42333.0
6.35,3,3,2,New_property,Andheri West,1584.0,Furnished,Andheri West,19.1412,72.8431,40088.0
6.35,4,4,3,New_property,Chembur,2130.0,Furnished,Chembur,19.0522,72.9005,29812.0
6.4,3,3,0,New_property,Bandra East,1525.0,Unfurnished,Bandra East,19.0644,72.8455,41967.0
6.4,3,3,1,New_property,Bandra East,1182.0,Unfurnished,Bandra East,19.0644,72.8455,54146.0
6.4,3,3,3,New_property,Wadala East,1980.0,Unfurnished,Wadala East,19.02,72.865,32323.0
6.4,3,4,2,Relatively New,Wadala East,1750.0,Furnished,Wadala East,19.02,72.865,36571.0
6.4,3,4,3,New_property,Hindu Colony,1438.0,Unfurnished,Hindu Colony,19.0264,72.8514,44506.0
6.4,4,4,1,Relatively New,Kandivali East,2036.0,Unfurnished,Kandivali East,19.2036,72.8447,31434.0
6.41,3,3,1,New_property,Bandra East,1130.0,Unfurnished,Bandra East,19.0644,72.8455,56726.0
6.41,3,3,1,New_property,Bandra East,1500.0,Unfurnished,Bandra East,19.0644,72.8455,42733.0
6.45,3,2,0,New_property,Dadar East,1650.0,Furnished,Dadar East,19.0186,72.8475,39091.0
6.45,3,3,0,Mid Age,Juhu,1678.0,Unfurnished,Juhu,19.1075,72.8263,38439.0
6.45,3,3,1,New_property,Powai,1755.0,Furnished,Powai,19.1167,72.9047,36752.0
6.45,5,5,2,Relatively New,Goregaon West,2400.0,Furnished,Goregaon West,19.1572,72.8417,26875.0
6.46,3,3,0,New_property,Bandra East,1200.0,Unfurnished,Bandra East,19.0644,72.8455,53833.0
6.48,4,4,2,New_property,Lower Parel,1966.0,Unfurnished,Lower Parel,18.9981,72.8269,32960.0
6.49,3,3,3,Mid Age,Andheri West,2199.0,Furnished,Andheri West,19.1412,72.8431,29513.0
6.49,3,3,3,Mid Age,Juhu,2000.0,Furnished,Juhu,19.1075,72.8263,32450.0
6.49,4,4,1,New_property,Powai,2100.0,Furnished,Powai,19.1167,72.9047,30905.0
6.5,2,1,0,New_property,Bandra West,2000.0,Furnished,Bandra West,19.0544,72.8225,32500.0
6.5,2,2,0,Relatively New,Colaba,1000.0,Furnished,Colaba,18.9061,72.8135,65000.0
6.5,2,3,0,Old,Colaba,1150.0,Unfurnished,Colaba,18.9061,72.8135,56522.0
6.5,2,3,0,Mid Age,Tardeo,1275.0,Furnished,Tardeo,18.9667,72.8083,50980.0
6.5,2,3,0,New_property,Matunga East,1650.0,Furnished,Matunga East,19.0236,72.8567,39394.0
6.5,2,3,1,Mid Age,Cuffe Parade,1030.0,Furnished,Cuffe Parade,18.9061,72.8135,63107.0
6.5,2,3,1,Mid Age,Cuffe Parade,1125.0,Furnished,Cuffe Parade,18.9061,72.8135,57778.0
6.5,2,3,1,New_property,Khar West,1200.0,Furnished,Khar West,19.0722,72.8294,54167.0
6.5,3,1,0,Relatively New,Dadar West,1080.0,Furnished,Dadar West,19.0166,72.8397,60185.0
6.5,3,2,0,New_property,Andheri East,1820.0,Furnished,Andheri East,19.1136,72.8697,35714.0
6.5,3,2,0,New_property,Goregaon East,1690.0,Furnished,Goregaon East,19.1672,72.8547,38462.0
6.5,3,2,0,New_property,Goregaon East,1820.0,Furnished,Goregaon East,19.1672,72.8547,35714.0
6.5,3,3,0,New_property,Dadar West,1247.0,Unfurnished,Dadar West,19.0166,72.8397,52125.0
6.5,3,3,0,Relatively New,Juhu Scheme,1684.0,Unfurnished,Juhu Scheme,19.1075,72.8263,38599.0
6.5,3,3,0,Mid Age,others,1027.0,Furnished,others,19.076,72.8777,63291.0
6.5,3,3,0,Relatively New,Bandra West,1390.0,Furnished,Bandra West,19.0544,72.8225,46763.0
6.5,3,3,0,Relatively New,Colaba,1300.0,Furnished,Colaba,18.9061,72.8135,50000.0
6.5,3,3,0,Relatively New,Santacruz West,1500.0,Furnished,Santacruz West,19.0861,72.8344,43333.0
6.5,3,3,0,New_property,Byculla,1550.0,Unfurnished,Byculla,18.9758,72.8356,41935.0
6.5,3,3,0,New_property,Goregaon East,1600.0,Furnished,Goregaon East,19.1672,72.8547,40625.0
6.5,3,3,0,New_property,Bandra West,1100.0,Furnished,Bandra West,19.0544,72.8225,59091.0
6.5,3,3,0,New_property,Bandra West,1600.0,Furnished,Bandra West,19.0544,72.8225,40625.0
6.5,3,3,0,New_property,Byculla,1900.0,Unfurnished,Byculla,18.9758,72.8356,34211.0
6.5,3,3,0,New_property,Dadar West,1365.0,Furnished,Dadar West,19.0166,72.8397,47619.0
6.5,3,3,0,New_property,Dadar West,1850.0,Furnished,Dadar West,19.0166,72.8397,35135.0
6.5,3,3,0,New_property,Lower Parel,1850.0,Furnished,Lower Parel,18.9981,72.8269,35135.0
6.5,3,3,0,New_property,Santacruz West,1200.0,Furnished,Santacruz West,19.0861,72.8344,54167.0
6.5,3,3,1,New_property,Bandra East,1200.0,Furnished,Bandra East,19.0644,72.8455,54167.0
6.5,3,3,1,New_property,Wadala,1571.0,Unfurnished,Wadala,19.0189,72.8603,41375.0
6.5,3,3,1,New_property,others,1381.0,Unfurnished,others,19.076,72.8777,47067.0
6.5,3,3,1,New_property,Dadar West,1170.0,Unfurnished,Dadar West,19.0166,72.8397,55556.0
6.5,3,3,1,Relatively New,Powai,1750.0,Furnished,Powai,19.1167,72.9047,37143.0
6.5,3,3,1,New_property,Byculla,1200.0,Unfurnished,Byculla,18.9758,72.8356,54167.0
6.5,3,3,1,New_property,Andheri West,1500.0,Unfurnished,Andheri West,19.1412,72.8431,43333.0
6.5,3,3,1,New_property,Bandra West,1300.0,Furnished,Bandra West,19.0544,72.8225,50000.0
6.5,3,3,1,New_property,Dadar West,1450.0,Furnished,Dadar West,19.0166,72.8397,44828.0
6.5,3,3,1,New_property,Powai,1560.0,Furnished,Powai,19.1167,72.9047,41667.0
6.5,3,3,1,New_property,Santacruz West,1400.0,Furnished,Santacruz West,19.0861,72.8344,46429.0
6.5,3,3,1,New_property,Hindu Colony,1438.0,Unfurnished,Hindu Colony,19.0264,72.8514,45202.0
6.5,3,3,2,New_property,Ghatkopar West,1950.0,Furnished,Ghatkopar West,19.0864,72.8981,33333.0
6.5,3,3,2,New_property,Santacruz West,1400.0,Furnished,Santacruz West,19.0861,72.8344,46429.0
6.5,3,3,3,Mid Age,Juhu,2000.0,Furnished,Juhu,19.1075,72.8263,32500.0
6.5,3,3,3,Relatively New,Bandra West,1600.0,Furnished,Bandra West,19.0544,72.8225,40625.0
6.5,3,3,3,New_property,Andheri West,1900.0,Furnished,Andheri West,19.1412,72.8431,34211.0
6.5,3,3,3,New_property,Dadar West,1550.0,Furnished,Dadar West,19.0166,72.8397,41935.0
6.5,3,4,0,New_property,Santacruz West,2000.0,Furnished,Santacruz West,19.0861,72.8344,32500.0
6.5,3,4,1,Mid Age,Andheri West,1650.0,Unfurnished,Andheri West,19.1412,72.8431,39394.0
6.5,3,4,1,Mid Age,Andheri West,1850.0,Furnished,Andheri West,19.1412,72.8431,35135.0
6.5,3,4,3,New_property,Andheri West,1723.0,Furnished,Andheri West,19.1412,72.8431,37725.0
6.5,4,1,0,New_property,Borivali West,2856.0,Unfurnished,Borivali West,19.2292,72.8463,22759.0
6.5,4,3,0,New_property,Agripada,2300.0,Furnished,Agripada,18.9767,72.8267,28261.0
6.5,4,3,0,New_property,Chembur,2406.0,Unfurnished,Chembur,19.0522,72.9005,27016.0
6.5,4,3,0,New_property,Mahim,1562.0,Furnished,Mahim,19.035,72.8425,41613.0
6.5,4,3,1,New_property,Goregaon West,1900.0,Unfurnished,Goregaon West,19.1572,72.8417,34211.0
6.5,4,4,0,New_property,Bandra East,2098.0,Unfurnished,Bandra East,19.0644,72.8455,30982.0
6.5,4,4,0,New_property,Borivali East,1900.0,Unfurnished,Borivali East,19.2277,72.8602,34211.0
6.5,4,4,0,New_property,Vile Parle East,1925.0,Unfurnished,Vile Parle East,19.0958,72.8508,33766.0
6.5,4,4,0,New_property,Andheri West,1800.0,Furnished,Andheri West,19.1412,72.8431,36111.0
6.5,4,4,0,New_property,Andheri West,2200.0,Unfurnished,Andheri West,19.1412,72.8431,29545.0
6.5,4,4,1,Mid Age,Mulund West,2041.0,Unfurnished,Mulund West,19.1678,72.9411,31847.0
6.5,4,4,1,Relatively New,Kandivali West,1750.0,Unfurnished,Kandivali West,19.21,72.8331,37143.0
6.5,4,4,3+,New_property,Chembur,2176.0,Furnished,Chembur,19.0522,72.9005,29871.0
6.5,4,5,0,New_property,Bandra West,2200.0,Furnished,Bandra West,19.0544,72.8225,29545.0
6.5,4,5,1,Mid Age,Andheri West,1980.0,Furnished,Andheri West,19.1412,72.8431,32828.0
6.5,4,5,2,New_property,Goregaon East,2540.0,Furnished,Goregaon East,19.1672,72.8547,25591.0
6.5,6,6,0,New_property,Goregaon East,2000.0,Unfurnished,Goregaon East,19.1672,72.8547,32500.0
6.5,6,6,2,New_property,Bhandup West,3805.0,Furnished,Bhandup West,19.1453,72.9322,17083.0
6.51,3,3,0,New_property,Byculla,1564.0,Unfurnished,Byculla,18.9758,72.8356,41624.0
6.51,3,4,0,New_property,Dadar West,2000.0,Furnished,Dadar West,19.0166,72.8397,32550.0
6.51,4,3,1,New_property,Chembur,1900.0,Unfurnished,Chembur,19.0522,72.9005,34263.0
6.53,3,2,0,New_property,Mahim,1030.0,Furnished,Mahim,19.035,72.8425,63398.0
6.54,3,3,0,Relatively New,Bandra East,1610.0,Unfurnished,Bandra East,19.0644,72.8455,40621.0
6.55,3,2,0,Relatively New,Powai,1795.0,Furnished,Powai,19.1167,72.9047,36490.0
6.55,3,3,1,Relatively New,Powai,1750.0,Furnished,Powai,19.1167,72.9047,37429.0
6.55,4,4,0,New_property,Borivali East,1839.0,Furnished,Borivali East,19.2277,72.8602,35617.0
6.56,4,3,0,New_property,Powai,2054.0,Unfurnished,Powai,19.1167,72.9047,31938.0
6.58,3,3,0,New_property,Santacruz West,1315.0,Unfurnished,Santacruz West,19.0861,72.8344,50038.0
6.59,3,3,0,New_property,Santacruz West,1315.0,Unfurnished,Santacruz West,19.0861,72.8344,50114.0
6.6,3,3,0,Relatively New,Matunga East,1393.0,Furnished,Matunga East,19.0236,72.8567,47380.0
6.6,3,3,0,New_property,Lower Parel,1092.0,Unfurnished,Lower Parel,18.9981,72.8269,60440.0
6.6,3,3,1,New_property,Bandra East,1346.0,Unfurnished,Bandra East,19.0644,72.8455,49034.0
6.6,4,4,0,Mid Age,Kandivali East,2160.0,Furnished,Kandivali East,19.2036,72.8447,30556.0
6.6,4,4,0,New_property,Borivali East,1596.0,Furnished,Borivali East,19.2277,72.8602,41353.0
